id,Rating
0,3.2203481925251265
1,3.0856974943104265
2,2.9791418450120886
3,3.6118967740944834
4,2.9812101879661848
5,2.8018543885120955
6,3.1044183365961766
7,3.232148992096699
8,3.2622443012420663
9,2.8260650877429163
10,3.4567607869583696
11,3.0287668158239662
12,3.0862948515743267
13,3.287145361385115
14,2.678080983979809
15,3.3937162749437584
16,3.3465636661760736
17,3.4149151976364136
18,3.084859783188916
19,3.2304822872224728
20,3.024668465339306
21,3.06873745221168
22,3.180424485941634
23,2.9835602534286334
24,3.434204514393759
25,3.506108412224728
26,3.142594692989509
27,3.14005278231465
28,3.1681996466020554
29,2.7413152520318818
30,3.338880968470271
31,2.8107080084692684
32,2.9159639815826925
33,3.0404672827794226
34,2.909875066203911
35,3.378246334672356
36,3.4341639455158197
37,2.9319294270639404
38,3.1947659968120066
39,3.05119702172487
40,3.11643828352958
41,3.1493861416824522
42,3.313761801096828
43,3.4386089639282873
44,3.171107048033395
45,3.510286299049193
46,3.4261193777250787
47,3.5269278688975003
48,2.942986795397177
49,3.241203074858381
50,2.832126410388014
51,3.1064747600118183
52,3.47747489543824
53,3.32848219051816
54,3.432167766612966
55,2.77911771181833
56,3.454318933507166
57,3.0623073700348415
58,3.426969561824563
59,3.2682296841602483
60,3.126534082411132
61,3.2704865754485857
62,3.0959238062653545
63,3.2952724093302987
64,3.280140857403886
65,2.799934014629591
66,2.8497738763059197
67,3.4456917034916046
68,3.3861147656009964
69,3.518483277716844
70,3.0267108471019855
71,3.2093943188832506
72,3.1929820772654707
73,3.626313721050536
74,3.19548614273166
75,3.1167856739936615
76,3.509374205013307
77,3.063264494344127
78,3.129737937292608
79,3.3182815302439916
80,3.2522047017338642
81,2.8293800546248105
82,3.120458142425669
83,2.940086064848234
84,3.118416304798157
85,3.1477725403349335
86,2.9730116374934386
87,3.0626051159961682
88,3.2573984496765265
89,3.5563463817734986
90,3.151285163056869
91,3.388353999917539
92,3.3565797062618823
93,3.1987924276902917
94,2.8302266285234996
95,3.2758122908703977
96,3.185040995060857
97,3.049899396075383
98,3.074316185983582
99,3.4534334518842424
100,2.9784793055188237
101,3.3114372262037333
102,3.1438097786708488
103,3.333658571638619
104,3.5140317559432326
105,3.176515621477851
106,3.110672115317577
107,3.232148992096699
108,3.5324420081749732
109,3.1250858455828787
110,2.679529106531686
111,3.4304846885654223
112,3.0980415626643207
113,3.6067962066838386
114,3.1220231533013387
115,3.544887415893665
116,3.4414120879408916
117,2.8628146708184135
118,2.9362892985167384
119,2.926904152355877
120,3.097271487834566
121,3.3278733487279823
122,3.0872060506149217
123,3.161073185617281
124,3.3671580718992433
125,2.8587971929227196
126,3.360156676257652
127,2.822591802999476
128,3.2633242531457762
129,2.9935986892032194
130,2.9025241046143657
131,3.101251959556473
132,3.3959288078281338
133,3.232807769140109
134,2.990294099641624
135,3.5324893553555063
136,2.976937439004974
137,3.116956708836907
138,3.2682735782335812
139,3.436387487142455
140,3.4469375080796834
141,2.937306248474309
142,3.261449904989518
143,3.3034862722379534
144,3.259505907951566
145,3.083748891477174
146,3.004972495145813
147,2.7919314259646653
148,3.032609460198618
149,3.25366134784011
150,3.338107854970862
151,3.0303335517500334
152,2.9498925174024326
153,3.5094638559732654
154,2.630303948054086
155,3.3198305595592594
156,3.4616959206234665
157,3.127941775456169
158,3.250007752329858
159,3.6655246814861044
160,3.2227983163675162
161,3.278972317310579
162,3.094513443585723
163,3.112522185627533
164,3.163411424801718
165,3.3121595462285005
166,3.144779764560823
167,3.3599613394295726
168,2.8918124611383127
169,3.1068083461763627
170,2.901388661322995
171,2.8540433473175626
172,2.920600471779253
173,3.4966076006047873
174,3.3565904702343725
175,3.468670607708048
176,3.372024322616641
177,3.483035451167356
178,3.5086204754217443
179,3.452947348246264
180,2.8999701587617115
181,3.0099363788177653
182,3.403645678178528
183,3.4834735989750483
184,3.1934966786703827
185,3.143524637543093
186,3.167006658760201
187,3.392747294246434
188,3.418065988934233
189,3.114699421897347
190,3.011559082528217
191,3.1288475803747366
192,3.5094638559732654
193,3.138278824569948
194,3.186529169795227
195,3.181181179228733
196,3.3837828930800717
197,3.364843597179003
198,3.12389076147598
199,3.1172670550770656
200,3.178951567321642
201,3.22036760344823
202,3.488863661523529
203,3.324034783122494
204,3.18952949185356
205,2.9516584436179736
206,2.809408725669839
207,2.7569259299644755
208,2.8001061303456662
209,2.885212238927524
210,3.3590156408402914
211,3.42734727838503
212,3.305433393047514
213,3.150847709163965
214,3.269338371302275
215,3.4878980767119376
216,3.1101961188328264
217,2.7886876860577607
218,3.0901081766442675
219,3.269782901524576
220,3.296591587315864
221,2.6140504918956395
222,3.4640693261836737
223,3.1205125507725553
224,3.22333960048861
225,3.3383386631491954
226,3.461789197120662
227,3.286519892518407
228,3.165654094133413
229,3.5248764502863654
230,3.1251543618131414
231,2.885715535160275
232,3.2278772562499896
233,2.9547201470343585
234,3.727349038379661
235,3.2321647618165485
236,3.410566100960011
237,2.857028804181015
238,2.9083353699074648
239,3.104493331464462
240,3.054283084144959
241,3.414298621400964
242,3.2913383540215206
243,3.136706903276452
244,3.2808568280645525
245,3.421996183029474
246,3.46742032177304
247,3.1720404695088384
248,3.1426965631891406
249,3.2243160604302785
250,3.044946753059999
251,3.506853262354961
252,3.5566414258544636
253,3.0277379889613782
254,2.9828003402536565
255,3.3025947531447937
256,3.134610092457604
257,2.8969250388948193
258,3.5150166054394583
259,3.38552956166932
260,3.018534167765879
261,3.125418531395332
262,3.366526878407654
263,3.143741952964854
264,3.3087741958319667
265,3.2718650592857283
266,3.375324195983195
267,3.28590509482539
268,3.3073209368134657
269,3.4160817053439785
270,2.7372971327406717
271,2.975693404724833
272,3.4757187409286545
273,3.222439980513933
274,2.9339273420549543
275,3.5317149090041724
276,3.4841756075797985
277,2.976821493982221
278,3.3581515940994455
279,3.0899401935399675
280,3.052576879716062
281,3.127426877891362
282,3.3484218936545234
283,3.4902115090113104
284,3.3123314805063697
285,3.392747294246434
286,3.1514967730475556
287,3.1937395529693773
288,3.2835040777300852
289,3.2346204840458586
290,2.9055976351133195
291,3.483035451167356
292,3.0082296660359327
293,3.42479958951461
294,3.0671922170911774
295,3.306853393586615
296,3.29244543427485
297,3.354490513963769
298,3.0818346996532453
299,3.519529059165359
300,3.493687116087737
301,2.9324923345577734
302,3.567027436307838
303,3.1137328152166255
304,3.0312480488092093
305,3.2990730757059374
306,3.5660036652352765
307,2.5855450078352336
308,3.213234777915269
309,3.429699594336588
310,3.538832892444895
311,3.2148119252228
312,2.6730971168725497
313,3.585849664035733
314,3.1122422188039307
315,3.177377656695459
316,3.052737414081033
317,2.9292913696396212
318,3.630040650547299
319,3.0754716039668324
320,3.498736018669414
321,3.2436837992121648
322,3.2291904993206466
323,2.3955498442365695
324,3.0276806456795753
325,3.045837182962815
326,3.421686973569814
327,3.299426101485459
328,3.087049702721353
329,3.018594485737606
330,3.5062647600073125
331,3.4158576701893266
332,3.279939617094441
333,3.5957393280550285
334,3.282118987705608
335,3.071319063348223
336,3.221239832687067
337,3.3663557296980446
338,3.4414120879408916
339,2.9897291512381297
340,3.3037598198808116
341,3.023353083228295
342,2.8569478439909877
343,2.982107279510654
344,3.0052483174062403
345,3.266272206091339
346,3.509374205013307
347,2.9314025584133043
348,3.1844869094440895
349,3.0424447413017144
350,3.593946824698465
351,3.1822657952058115
352,3.333174514043514
353,3.0621818091059265
354,3.4479680906986316
355,3.490208999197036
356,3.219765377950856
357,3.343053238673538
358,3.2770947716993724
359,2.400576904782329
360,3.181496392891981
361,3.327749085508412
362,3.3440586934736456
363,3.5126926949170736
364,2.9454496749539545
365,3.3430565922837125
366,3.213186375543751
367,3.184543225063973
368,3.202010485888166
369,3.52592437159331
370,2.8915236584484165
371,3.1517507182091875
372,3.4246642585221383
373,3.235766963553422
374,3.333976141511371
375,3.5014877816557015
376,3.2711853295176656
377,3.2483924629427072
378,3.322768010688325
379,3.035088355613364
380,2.964563882038708
381,3.3552835670918397
382,3.3275449738004403
383,3.1898866566566677
384,3.0462952186699708
385,3.2305638024282977
386,2.8990565974650946
387,3.2300871615057622
388,3.1975218983160687
389,3.295598550361026
390,3.296674321367447
391,3.12555866351337
392,3.231034955971613
393,3.3959280884987515
394,3.262513020704105
395,3.448436427093433
396,3.630040650547299
397,3.5226928559648463
398,3.0809142113409114
399,3.4425636438996228
400,3.4986645718379608
401,3.3923125034085144
