id,Rating
0,3.1989475026978402
1,3.066053197267291
2,3.06175036230803
3,3.613697450672144
4,3.0106526452186255
5,2.616330518217672
6,3.1123852587981498
7,3.209944120603404
8,3.20877321458483
9,2.6944512484729772
10,3.473045079370225
11,3.0330807649605775
12,3.125644458019796
13,3.2559393143027906
14,2.5926497476969828
15,3.3972962424312554
16,3.2810050196242666
17,3.4293740260571055
18,3.099398229152359
19,3.2394496796750873
20,2.994883142284785
21,3.085451564864522
22,3.140443826985735
23,3.023291846132863
24,3.464176825524609
25,3.491824787110943
26,3.138863969003022
27,3.1457338994068333
28,3.200590484728258
29,2.6563871288264744
30,3.3416524952366795
31,2.645562858928221
32,2.950825510483983
33,3.043226858595765
34,2.9125468502569696
35,3.37437758157841
36,3.518676362640609
37,2.9018532012699403
38,3.1622233017760726
39,3.081247327901828
40,2.9986781834225185
41,3.3010166693770113
42,3.356080678814771
43,3.441606363438321
44,3.1576760326292583
45,3.529863326204828
46,3.3980846401120512
47,3.494051731922325
48,2.949322339174303
49,3.231903758157523
50,2.810991270730605
51,3.0975590564510296
52,3.46997698792702
53,3.3105039505166025
54,3.430522173692554
55,2.788740347401788
56,3.418299421175295
57,3.0289651533764386
58,3.3750172129561555
59,3.232482294600096
60,3.115623491377133
61,3.341466130373386
62,3.143339368489266
63,3.2473949412700702
64,3.3116293942390387
65,2.5797079166410493
66,2.820628767585511
67,3.4728137205553535
68,3.388147529319907
69,3.4295309991403524
70,3.0914702040642257
71,3.246350515118209
72,3.2496625124503797
73,3.6720953295035534
74,3.23540300937049
75,3.0676345332402195
76,3.51610375418466
77,3.070470304234453
78,3.0951138748691474
79,3.3450655115589583
80,3.2594182528161215
81,2.858416535615684
82,3.179574659548874
83,2.9233855619108238
84,3.070315655128811
85,3.139228388956739
86,2.942098779554694
87,3.175861140932059
88,3.2443886778513784
89,3.556684519999096
90,3.1638575657573234
91,3.407544252381582
92,3.345017508596665
93,3.254326030619185
94,2.7908224007455065
95,3.2820157998426014
96,3.142960428952242
97,3.0459532982947093
98,3.1345187370833543
99,3.4497484604340634
100,3.185454519804814
101,3.2796609676763775
102,3.1793692437365957
103,3.2798275957865273
104,3.565081991085322
105,3.1567044587838367
106,3.2037388620928917
107,3.2097673882806004
108,3.4736883944832426
109,3.117665916252929
110,2.5994234780750696
111,3.410683708142178
112,3.0952673940200293
113,3.577287399353049
114,3.1255117679869033
115,3.509223228903502
116,3.456927070818474
117,2.8736984803915466
118,2.9713598938486747
119,2.967539436068113
120,3.156023071164919
121,3.3773414611328416
122,3.117697313911871
123,3.173365716146528
124,3.3533363152906204
125,2.8426671104949466
126,3.277778801311214
127,2.831099306060186
128,3.239378409861741
129,3.0415818963272137
130,2.9104363714920867
131,3.0996288353165586
132,3.4092141494284243
133,3.350517445011523
134,3.022407660065726
135,3.5471490737350915
136,2.9537393760810238
137,3.106831829186215
138,3.229394461171259
139,3.4024953411494865
